tmdb_id,title,original_title,overview,first_air_date,last_air_date,status,seasons,episodes,average_runtime,genres,country,language,network,production,rating,vote_count,popularity,main_cast,keywords,poster_path,backdrop_path
233347,Study Group,스터디그룹,"Nicknamed the ""school for future criminals,"" Yuseong Technical High School isn't exactly the ideal place to study. A rarity among his peers, Ga-min is a student with just one goal: to get into university. At a school where it's every man for himself, he is rejected from countless study groups before he decides to form his own. Will he be able to defeat the odds and achieve his dreams?",2025-01-23,2025-02-20,Ended,1,10.0,43.0,"Action & Adventure, Comedy, Drama",KR,ko,TVING,"YLAB, Studio Dragon, VieOn Network, DatVietVAC Group Holdings",8.409,66,15.5985,"Minhyun, Han Ji-eun, Cha Woo-min","school, study, based on webcomic or webtoon, action",https://image.tmdb.org/t/p/original/1x3xfnXQpxVfiRXUTqzX4CxU8yf.jpg,https://image.tmdb.org/t/p/original/zmiOYuq4HWq2ohyTXjbOWj0fi3K.jpg
215001,Destined with You,이 연애는 불가항력,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,2023-08-23,2023-10-12,Ended,1,16.0,65.0,"Drama, Sci-Fi & Fantasy, Comedy",KR,ko,JTBC,"SLL, CJeS Studios",8.119,189,18.5626,"Rowoon, Cho Bo-ah, Ha Jun","romance, curse, lawyer, rare disease, civil servant, tense",https://image.tmdb.org/t/p/original/fMiLKTIFB7YCBQSYoTJ7NCrPcD6.jpg,https://image.tmdb.org/t/p/original/jJMfTkvU2exHwCFoBHsIqwaHImh.jpg
233742,Newtopia,뉴토피아,"Jae-yoon, a late military enlistee, and his girlfriend, Young-joo, break up over the phone over growing misunderstandings. But a zombie outbreak rocks the world. A national emergency is declared, a plane crashes in the city center, and Jae-yoon and his unit get trapped on top of a Seoul skyscraper. Young-joo risks the zombie-filled streets to find him. Can their love survive the apocalypse?",2025-02-07,2025-03-21,Ended,1,8.0,55.0,"Sci-Fi & Fantasy, Action & Adventure, Comedy, Drama",KR,ko,Coupang Play,Bound Entertainment,7.8,149,18.088,"Park Jeong-min, JISOO, Im Sung-jae","based on novel or book, zombie, military, zombie apocalypse, hilarious, amused, exhilarated",https://image.tmdb.org/t/p/original/cIC36RA59lg9ruYtPc7UA3f72yy.jpg,https://image.tmdb.org/t/p/original/olRPEYjyjzoMAODjOMjF2K1VlzO.jpg
99489,The Penthouse,펜트하우스,"A woman puts everything on the line to achieve her goal of being able to move into a luxury penthouse in the Gangnam District. In the process, she gradually finds herself turning into a monster.",2020-10-26,2021-09-10,Ended,3,48.0,70.0,"Drama, Mystery",KR,ko,SBS,"Seoul Broadcasting System, Chorokbaem Media",8.391,235,15.2722,"Lee Ji-ah, Kim So-yeon, Eugene","jealousy, married couple, greed, bullying, revenge, rivalry, betrayal, family relationships, motherhood, penthouse, seoul, south korea",https://image.tmdb.org/t/p/original/wybv1VgIOMhcHdU3ooikn2LuR1o.jpg,https://image.tmdb.org/t/p/original/pstYidrrIc3C31KG5gleALGYX9Q.jpg
235355,Resident Playbook,언젠가는 슬기로울 전공의생활,"First-year OBGYN residents at Yulje Medical Center navigate the chaos of their work and personal lives, all in their quest to become exceptional doctors.",2025-04-12,2025-05-18,Ended,1,12.0,,Drama,KR,ko,tvN,Egg is Coming,8.2,18,15.0215,"Go Youn-jung, Shin Sia, Kang You-seok","hospital, spin off, gynecologist, obstetrics, medical resident",https://image.tmdb.org/t/p/original/bB5Tu1Rzq6guKsMhV59aszN9c0a.jpg,https://image.tmdb.org/t/p/original/A4X2JVnABZeZpMAWcI0eBHvLYAl.jpg
57433,"Cheer Up, Mr. Kim!","힘내요, 미스터 김!",A family drama involving a 32-year-old unmarried man who is raising four children! Kim Tae Pyung is a domestic helper and a legal guardian for four children who are not related by blood. Mr. Kim and his children go through a range of difficulties on their way to becoming a family. Let’s find out how they learn to accept each other as family members and become a true family!,2012-11-05,2013-04-26,Ended,1,124.0,35.0,"Comedy, Family, Drama",KR,ko,KBS1,,0.0,0,18.702,"Kim Dong-wan, Choi Jung-yoon, Wang Ji-hye","adoption, rich woman poor man, family relationships, housekeeper, single father",https://image.tmdb.org/t/p/original/cGh4xyixgKOeSl9Pu08WPUyOlHj.jpg,
208336,Revenge of Others,3인칭 복수,"A boy falls to his death at school, but Ok Chan-mi does not believe that her twin brother, Park Won-seok, committed suicide. Chan-mi transfers to her brother's school, Yongtan High, and meets Ji Soo-heon, who witnessed her brother's death. A ""hero,"" who avenges bullied students, appears at Yongtan High. Chan-mi speculates that it may be connected to her brother and starts looking for this hero.",2022-11-09,2022-12-14,Ended,1,12.0,62.0,"Drama, Mystery",KR,ko,Disney+,Studio S,8.298,265,15.207,"Shin Ye-eun, Lomon, Seo Ji-hoon","high school, bullying, revenge",https://image.tmdb.org/t/p/original/ccej6D8J81DDJWqhP7OG6PA6xcl.jpg,https://image.tmdb.org/t/p/original/zbzldNycqQy1O9gP5vwJf9HECwk.jpg
127529,Bloodhounds,사냥개들,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.,2023-06-09,2023-06-09,Returning Series,2,8.0,61.0,"Drama, Action & Adventure, Crime",KR,ko,Netflix,"Studio N, See Át Film, STUDIO706, Ghost Studio",8.3,429,14.7748,"Woo Do-hwan, Lee Sang-yi, Huh Joon-ho","boxer, debt, bromance, loan shark, boxing, skilled fighter, teamwork, based on webcomic or webtoon, thriller, action",https://image.tmdb.org/t/p/original/5rmiPl3WgngnVYLbYWDloF1WXR1.jpg,https://image.tmdb.org/t/p/original/b2iWqSFpuy9CS5XWiAmnLzNv9eP.jpg
108480,A Man in a Veil,비밀의 남자,"A man has the intelligence of a 7-year-old due to an accident. Han Yoo Jung is a woman with a bright and positive personality. She aspired to become an announcer, but her poor family background made her give up on her dream. She now works hard to support her family. She also lives in atonement for her fraternal twin sister's wrongdoings.",2020-09-07,2021-01-27,Canceled,1,105.0,30.0,"Drama, Soap",KR,ko,KBS2,,5.0,4,16.3894,"Lee Si-kang, Lee Chae-young, Kang Eun-tak","revenge, hidden identity, intellectual disability",https://image.tmdb.org/t/p/original/hV8r6J7pM9tKEODT6iB0lUcXacH.jpg,https://image.tmdb.org/t/p/original/7kuKIfV4Z64AUSm6sOmvnlNNfX9.jpg
83200,Vampire Idol,뱀파이어 아이돌,A naive vampire prince from Vampire planet visits Earth to see a live performance of his favorite idol contender. He remains stuck on Earth with his three trusted and loyal servants. He then decides to join the competition himself and struggles to become a global pop idol.,2011-12-06,2012-03-30,Ended,1,79.0,,"Comedy, Drama",KR,ko,MBN,,6.7,3,14.3236,"Lee Jung, Kim Woo-bin, Lee Soo-hyuk","vampire, melodrama",https://image.tmdb.org/t/p/original/3feX8F9OZLjshJhulsq1eR6F6vO.jpg,https://image.tmdb.org/t/p/original/kmnlkOnAv5dUSEGQXCRdXgHCW7W.jpg
136283,The Glory,더 글로리,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes.",2022-12-30,2023-03-10,Ended,1,16.0,47.0,Drama,KR,ko,Netflix,"Hwa&Dam Pictures, Studio Dragon",8.5,772,14.599,"Song Hye-kyo, Lee Do-hyun, Lim Ji-yeon","bullying, based on true story, revenge, teacher, miniseries, female protagonist, high school student, social issues, aggressive, complex, time skip, antihero, suspense, melodrama, brisk, enraged, tragic",https://image.tmdb.org/t/p/original/uUM4LVlPgIrww07OoEKrGWlS1Ej.jpg,https://image.tmdb.org/t/p/original/AjwoDj77HLlqcpwEGqsnvMXm5my.jpg
154825,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.",2022-02-28,2022-04-05,Ended,1,12.0,61.0,"Comedy, Drama",KR,ko,SBS,"Studio S, Kross Pictures, Kakao Entertainment",8.475,604,14.5963,"Ahn Hyo-seop, Kim Se-jeong, Kim Min-gue","based on novel or book, fake identity, businessman, blind date, romance, heir, employer employee relationship, office romance, rich man poor woman, secondary couple, charming, chaebol, swoonworthy, joyful",https://image.tmdb.org/t/p/original/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg,https://image.tmdb.org/t/p/original/9XvDKzoFqDLepuC3K3FFXCuD8jc.jpg
93541,The Tale of Nokdu,조선로코 - 녹두전,"While on the run for his life, a young man discovers that the best place to lie low is in a village of widows — disguised as a woman.",2019-09-30,2019-11-25,Ended,1,32.0,35.0,"Comedy, Drama",KR,ko,"wavve, KBS2","Monster Union, Production H",7.1,77,11.5304,"Jang Dong-yoon, Kim So-hyun, Kang Tae-oh","romcom, romance, cross dressing, martial arts master, period drama, first love, hidden identity, joseon dynasty (1392–1910), based on webcomic or webtoon",https://image.tmdb.org/t/p/original/r8BhphHIruCL2jM4sd1Zs6sMJov.jpg,https://image.tmdb.org/t/p/original/jCua4hbhQbBou4y8BXayjLQADRl.jpg
64300,Ugly Alert,못난이 주의보,"Gong Joon-soo is a man who's had a rough life and early on had to fend for himself. He takes the blame for a murder his younger sibling commits and serves time in prison. There he learns to sew and acquires a trade. With his newly acquired skills, Joon-soo goes to work for Na Do-hee at a fashion company. Do-hee has inherited her job because her grandfather built the company. But even though she inherited her position, she is serious about doing a good job and is something of a workaholic.",2013-05-20,2013-11-29,Ended,1,133.0,35.0,"Drama, Family, Comedy",KR,ko,SBS,Human Nature,9.0,6,16.3629,"Lim Ju-hwan, Kang So-ra, Choi Tae-joon","sibling relationship, rich woman poor man, romance, ex-con, death of parent, lying, office romance, power struggle, chaebol",https://image.tmdb.org/t/p/original/vdrDOjK15jZOcrxWAUyeNz2L8F1.jpg,https://image.tmdb.org/t/p/original/3RpaFRSPqFcH4p3d8TTRvfqr6lJ.jpg
119769,Taxi Driver,모범택시,A former special forces soldier delivers revenge for victims of injustice while working for a secret organization that fronts as a taxi company.,2021-04-09,2023-04-15,Returning Series,3,33.0,64.0,"Action & Adventure, Crime, Drama",KR,ko,SBS,"Studio S, Group Eight",8.074,115,16.6683,"Lee Je-hoon, Kim Eui-sung, Pyo Ye-jin","taxi, secret organization, investigation, vigilante, revenge, disguise, injustice, antihero, based on webcomic or webtoon",https://image.tmdb.org/t/p/original/lghfb8beej1aH9ML8QyeSixniom.jpg,https://image.tmdb.org/t/p/original/i1SyUHsi45psSH1xy9sM0in8FKJ.jpg
218230,Death's Game,"이재, 곧 죽습니다","At the brink of going to hell, Yee-jae must cycle through twelve separate lives and twelve separate deaths in this reincarnation drama.",2023-12-15,2024-01-05,Ended,1,8.0,53.0,"Drama, Sci-Fi & Fantasy",KR,ko,TVING,"SLL, Saram Entertainment, Studio N, Dexter Studios",8.405,506,13.8103,"Seo In-guk, Park So-dam, Kim Mi-kyeong","suicide, reincarnation, afterlife, punishment, grim reaper, death, based on webcomic or webtoon, job seeker",https://image.tmdb.org/t/p/original/fS4i7HHi1NNksTdAT8Vrvz9O161.jpg,https://image.tmdb.org/t/p/original/icy4p7Nb33UU2S5eHvlBcE0Dvmi.jpg
29328,So in Love,얼마나 좋길래,A hard-working man falls in love with a wealthy woman but her father fights to keep them apart.,2006-07-03,2006-12-22,Ended,1,125.0,,Drama,KR,ko,MBC,,0.0,0,15.5598,"Kim Ji-hun, Cho Yeo-jeong, Kim Ji-young",,https://image.tmdb.org/t/p/original/ywOv5Ck5TqiHRKmdOV597e5ALxv.jpg,https://image.tmdb.org/t/p/original/5qjIxIsWS5FQio5L7rFrckcIVvX.jpg
17039,Emperor Wang Gun,태조 왕건,"Taejo Wang Geon was a 200-episode Korean drama starring Choi Soo Jong in the title role. It became very successful, reaching very high ratings, around 60%.",2000-04-01,2002-02-24,Ended,1,200.0,47.0,"War & Politics, Drama",KR,ko,KBS1,KBS,3.2,4,13.7528,"Choi Soo-jong, Seo In-seok, Kim Yeong-cheol","historical figure, period drama, historical, goryeo dynasty, 9th century, daeha",https://image.tmdb.org/t/p/original/65MbbOoGKkbwgMJD3QufjUr4O22.jpg,https://image.tmdb.org/t/p/original/q3N4r8UDu54x57xi8pcXfHiaQD0.jpg
83767,It's My Life,비켜라 운명아,An ordinary young man from the countryside refuses to settle for the present and tries to carve out his own way to success.,2018-11-05,2019-04-25,Ended,1,124.0,35.0,"Drama, Family",KR,ko,KBS1,,4.8,4,12.8862,"Jin Ye-sol, Jo Deok-hyeon, Park Yoon-jae",romance,https://image.tmdb.org/t/p/original/pUlbx42VkwG4TXCSEIZMoZFruuI.jpg,https://image.tmdb.org/t/p/original/w5QVcDua3V4jrS38GJMxOJ1jQ5Z.jpg
230923,Lovely Runner,선재 업고 튀어,"Right after Ryu Sun-jae, a top star, ends his life, Im Sol, his top fan, somehow ends up at a time when they were in high school and tries to protect him. A fantasy romance unfolds where people who missed each other in time finally meet.",2024-04-08,2024-05-28,Ended,1,16.0,70.0,"Sci-Fi & Fantasy, Drama, Comedy, Mystery",KR,ko,tvN,"Bon Factory, CJ ENM Studios",8.572,187,13.0753,"Byeon Woo-seok, Kim Hye-yoon, Song Geon-hee","based on novel or book, affectation, romance, swimmer, butterfly effect, 2000s, playful, inspirational, idol, time slip, based on web novel, sentimental, appreciative",https://image.tmdb.org/t/p/original/xJQyrif5M4UMoVBrBlwUabtaRxB.jpg,https://image.tmdb.org/t/p/original/vUVPHEo4ayCO4kkNV4k0PbWPmZS.jpg
96102,Hospital Playlist,슬기로운 의사생활,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",2020-03-12,2021-09-16,Ended,2,24.0,80.0,"Drama, Comedy",KR,ko,"Netflix, tvN","Egg is Coming, CJ ENM",8.486,145,13.0764,"Cho Jung-seok, Yoo Yeon-seok, Jung Kyung-ho","friendship, behind the scenes, hospital, doctor, patient, rock band, divorced man, colleagues",https://image.tmdb.org/t/p/original/clYgUKk4CzmKpEukW2I2oDg9k1Q.jpg,https://image.tmdb.org/t/p/original/9iypSe1gvjExzZJL0JNR80x5OTS.jpg
258764,The Divorce Insurance,이혼보험,"No Ki-jun, an employee at an insurance company, decides to develop a divorce insurance policy after personally experiencing three divorces that impacted his life and finances. Despite potential biases, he believes divorce is an unforeseen disaster and establishes a team for divorce insurance.",2025-03-31,2025-05-06,Ended,1,12.0,,"Drama, Comedy",KR,ko,tvN,"MONGJAKSO, KT Studio Genie, Mondo Studio, CJ ENM Studios",6.8,21,17.7509,"Lee Dong-wook, Lee Kwang-soo, Lee Ju-bin","workplace, romance, big city, divorce, insurance, insurance company, feelgood",https://image.tmdb.org/t/p/original/6HAbRWYkX3bouEeHA4bjsUxznKC.jpg,https://image.tmdb.org/t/p/original/tSeyn9VqrAKuMytgDCXY9iMGXa8.jpg
233221,Oh My Ghost Clients,노무사 노무진,"No Mu-jin is a labor attorney who happens to see ghosts. After coming back from the brink of death, he begins solving labor problems requested by ghosts.",2025-05-30,2025-05-31,Returning Series,1,10.0,,"Comedy, Mystery, Sci-Fi & Fantasy, Drama",KR,ko,"MBC, Netflix, wavve, Coupang Play",Broccoli Pictures,6.0,2,15.3032,"Jung Kyung-ho, Seol In-a, Cha Hak-yeon",,https://image.tmdb.org/t/p/original/aydEAVpeJ1kOUAVOSLSU4BQHINp.jpg,https://image.tmdb.org/t/p/original/ttJ2Wqvh22RQdMjLoVouSgdaDBW.jpg
71837,Unknown Woman,이름 없는 여자,"Hong Ji Won grew up at an orphanage. To escape from her poor background, she studied hard and graduated from a prestigious university. She then worked as a secretary at a large company. Finally, Hong Ji Won married the owner of the company and gave birth to a son. Now, Hong Ji Won learns that her son has a disease. She decides that she will do anything for her son.

Son YeoRi was raised by wealthy foster parents, but she is abandoned by foster parents and her boyfriend. To protect her child, Son Yeo Ri goes to prison.",2017-04-24,2017-04-24,Ended,1,102.0,35.0,"Drama, Family",KR,ko,KBS2,Pan Entertainment,6.0,3,12.953,"Oh Ji-eun, Bae Jong-ok, Park Yoon-jae","revenge, soap opera, melodrama",https://image.tmdb.org/t/p/original/9bjPfb6qMFiv1GIxU1aDkiSjIeY.jpg,https://image.tmdb.org/t/p/original/dOE5choSjqjnA6lP8kyeiAr3xTs.jpg
128847,Yellow Handkerchief,노란 손수건,"Sang-min wants success in life, and in pursuit of success, he abandons his ten-year relationship with Ja-yeong to marry his boss’ daughter, Min-ju. Ja-yeong finds herself pregnant and raising a child alone. When Sang-min finds out, the battle over custody of child begins. This drama became a number one hit and captured more than 30% of viewers during its broadcast while unraveling the mysteries of waiting, forgiveness and above all - the value of love.",2003-02-03,2003-10-03,Ended,1,169.0,30.0,Drama,KR,ko,KBS1,,10.0,1,15.6862,"Lee Tae-ran, Kim Ho-jin, Chu Sang-mi",,https://image.tmdb.org/t/p/original/77iV9OM75b1A32FdvXSgeNSGQYR.jpg,https://image.tmdb.org/t/p/original/sZn6H6u80RMUmf0wSU4MZLcEIwM.jpg
16420,Boys Over Flowers,꽃보다 남자,Unassuming high school girl Jan-di stands up to — and eventually falls for — a spoiled rich kid who belongs to the school's most powerful clique.,2009-01-05,2009-03-31,Ended,1,25.0,65.0,"Comedy, Drama",KR,ko,KBS2,Group Eight,8.3,1757,14.611,"Koo Hye-sun, Lee Min-ho, Kim Hyun-joong","love triangle, friendship, high school, bullying, love-hate relationship, romance, school, based on manga, rich parents, rich man poor woman, rich kids, reverse harem, chaebol",https://image.tmdb.org/t/p/original/keQx2lpwTgvd7CjYXzAblFXWxB7.jpg,https://image.tmdb.org/t/p/original/p8HpZSUZk3WDikfCqjhxyG8NPOI.jpg
259486,The Haunted Palace,귀궁,"In a world of folklore and mysticism, a vengeful spirit and a devoted shaman cross paths, sparking a journey of love and redemption",2025-04-18,2025-05-31,Returning Series,1,16.0,61.0,"Sci-Fi & Fantasy, Drama",KR,ko,SBS,"Studio S, iWill Media",6.9,11,12.9419,"Yook Sung-jae, Bona, Kim Ji-hun","shaman, joseon dynasty (1392–1910)",https://image.tmdb.org/t/p/original/nR1cuxMOPqHHapEzORa8RESKrWG.jpg,https://image.tmdb.org/t/p/original/cqKQFyTAG2i3lDTABktjMbofdLa.jpg
235110,난 네게 반했어,난 네게 반했어,,2008-04-21,2008-10-18,Ended,1,156.0,,Drama,KR,ko,KBS2,,0.0,0,12.1619,"Kim Bin-woo, Yoon Hee-seok, Hyun Sung",,https://image.tmdb.org/t/p/original/Ame1ty9f9fbFQbBgFSuDcbYmRih.jpg,https://image.tmdb.org/t/p/original/A9CrGHpnbGt8EZ3bwpEhyweSwAT.jpg
96462,It's Okay to Not Be Okay,사이코지만 괜찮아,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected – a woman who writes fairy tales but doesn’t believe in them.",2020-06-20,2020-08-09,Ended,1,16.0,77.0,"Drama, Comedy",KR,ko,tvN,Studio Dragon,8.519,1385,19.8677,"Kim Soo-hyun, Seo Yea-ji, Park Gyu-young","post-traumatic stress disorder (ptsd), illustrator, brotherhood, romcom, romance, psychiatric hospital, antisocial personality disorder, anti-social, bromance, caregiver, psychiatric ward, mental health, healing, traumatic childhood, dark fairy tale, reflective, autistic, female writer, heartfelt, romantic drama, quirky, swoonworthy, empathetic",https://image.tmdb.org/t/p/original/5pKlA16OaTLm57alV4EWuxIfO2O.jpg,https://image.tmdb.org/t/p/original/4IzdfRrxgbvtnE0ZBNEjlcFcxgc.jpg
